"id","text","date","truthRating","ratingName","author","headline","named_entities_claim","named_entities_article","keywords","source","sourceURL","link","language"
"http://data.gesis.org/claimskg/claim_review/672db6d7-d8f3-5833-8e6a-11fecb459aff","Fox News has hired Whoopi Goldberg.","Unknown",1,"FALSE","Unknown","Did Fox News Just Hire ‘Filthy, Lying Liberal’ Whoopi Goldberg?","Alan Colmes,Beyonce Knowles,Elizabeth Hasselbeck,Fox News,Megyn Kelly,NBC,New Yorker,Rupert Murdoch,Sean Hannity,Star Jones,Whoopi Goldberg,moonbat,the Fox,world of","Fox News,Whoopi Goldberg","fox news, last line of defense, sean hannity, whoopi goldberg","snopes","http://www.snopes.com","https://www.snopes.com/fact-check/fox-news-whoopi-goldberg/","English"
"http://data.gesis.org/claimskg/claim_review/fed689d5-1600-5157-bbda-465b7d5e8340","Has The US Only Admitted 11 Syrian Refugees In 2018?","Unknown",-1,"OTHER","Unknown","Has The US Only Admitted 11 Syrian Refugees In 2018?","Boston Globe,Central America,Daily Caller,Donald Trump,House Armed Services Committee,James Mattis,Jim Mattis,Kosovo,Politico Magazine,Sivak,South America,Syria,Syrian civil war,Trump administration,Twitter,U.S. Citizenship and Immigration Services,White House,dailycaller,facebook,refugee ban","",,"checkyourfact","http://checkyourfact.com","https://checkyourfact.com/2018/04/16/fact-check-11-syrian-refugees-2018/","English"
"http://data.gesis.org/claimskg/claim_review/aaa15920-077d-5353-b842-2a7fd32b59cb","Photographs show a black bear with a white cub.","Unknown",3,"TRUE","Unknown","White Cub","Assiniboine Park Zoo,Chemawawin Cree Nation,Cree,First Nations,Lake Winnipegosis,Manitoba,Winnipeg,Winnipeg Sun,black bear,cree,mb.ca,the Internet","black bear","animals, ASP Article","snopes","http://www.snopes.com","https://www.snopes.com/fact-check/white-cub/","English"
"http://data.gesis.org/claimskg/claim_review/7d5bba64-a149-5c76-84e3-eb61cb881bcc","Mail Online’s claim of 400,000+ poor whites in South Africa incorrect","Unknown",1,"FALSE","Unknown","Mail Online’s claim of 400,000+ poor whites in South Africa incorrect","Africa Check,Akismet,Asian,Asian people,Calitz,Gauteng,Gauteng province,Jacob Zuma,Mail Online,Munsieville,Pretoria,South Africa,Statistics South Africa,Stellenbosch University,UK Mail,apartheid,bbc.com/news,https,junk mail,malaria,more than a lot,poverty line,squatter,the price,twitter,www.bbc.com","South Africa","development, poverty, statistics","africacheck","https://africacheck.org","https://africacheck.org/reports/mail-onlines-claim-of-400000-poor-whites-in-south-africa-incorrect/","English"
"http://data.gesis.org/claimskg/claim_review/c557c2bb-aed8-544f-9625-8ade3f8f23b0","Says Ron Johnson 'likes to say there are too many lawyers in the Senate – 57. He’d be the 70th millionaire.'",2010-10-18,3,"TRUE","Russ Feingold","Russ Feingold says Ron Johnson would become the 70th millionaire in the Senate if elected","Carte Goodwin,Center for Responsive Politics,Democrat,George LeMieux,Herb Kohl,PolitiFact,Republican,Ron Johnson,Russ Feingold,Scott Brown,U.S. Senate,University of  Wisconsin-Oshkosh,West Virginia","Ron Johnson","Candidate Biography","politifact","http://www.politifact.com","http://www.politifact.com/wisconsin/statements/2010/oct/22/russ-feingold/russ-feingold-says-ron-johnson-would-become-70th-m/","English"
"http://data.gesis.org/claimskg/claim_review/7efd049d-a7ca-5d97-b6e6-d85e399554f5","Publisher HarperCollins has removed 45 complete verses from the NIV (New International Version) Bible.","Unknown",2,"MIXTURE","Unknown","Did HarperCollins Remove 45 Complete Verses from the NIV Bible?","Aramaic,Erica Campbell,Facebook,Hebrew,King James Bible,King James Version,NIV,NIV Bible,New International Version,New International Version Bible,Zondervan,is alive","Bible,NIV,New International Version","bible","snopes","http://www.snopes.com","https://www.snopes.com/fact-check/niv-removed-bible-verses/","English"
"http://data.gesis.org/claimskg/claim_review/a8389934-760b-5953-af73-b22108918dc9","'Breaking! Roy Moore’s accuser worked for Democratic leaders and is actively campaigning for Moore’s opponent.'",2017-11-10,2,"MIXTURE","Activist Mommy","Blogger misleads in post tying a Roy Moore accuser to Democrats, Doug Jones","AL.com,Alabama,Bill Nelson,Delray Beach, Fla,Democratic National Committee,Doug Jones,Facebook,Fox News,Hillary Clinton,Joe Biden,New York Magazine,Palm Beach County,Patrick Murphy,PolitiFact,Republican,Roy Moore,Susan Bucher,Washington Post,fake news,language interpretation,social network","Roy Moore","Fake news","politifact","http://www.politifact.com","http://www.politifact.com/punditfact/statements/2017/nov/15/activist-mommy/headline-misleads-tying-roy-moore-accuser-democrat/","English"
"http://data.gesis.org/claimskg/claim_review/ce1bd164-0616-57d8-aa88-0296d3ed31ee","A giant asteroid is expected to hit the earth in July 2016.","Unknown",1,"FALSE","Unknown","Scientists Say Giant Asteroid Could Hit Earth Next Week, Causing Mass Devastation","Asteroid,Columbia University,Facebook,asteroid,clickbait,doomsday event,or … nah,to show","asteroid","asteroid, clickbait","snopes","http://www.snopes.com","https://www.snopes.com/fact-check/asteroid-earth-clickbait-study/","English"
"http://data.gesis.org/claimskg/claim_review/b688ca73-25b5-5a67-a774-a1c163c27bd9","Ninety-seven percent of Americans do not receive subsidies for health care under the Affordable Care Act.",2015-06-05,3,"TRUE","Austin Scott","Scott correct: majority don't receive premium subsidies","Affordable Care Act,Atlanta Journal-Constitution,Austin Scott,Barack Obama,Chris Lee,Georgia, 412,Kaiser Family Foundation,King v. Burwell,Medicaid,Medicare,ObamaCare,Obama’s healthcare law,PolitiFact,U.S. Supreme Court,argues","Affordable Care Act","Congress,Government regulation,Guns,Public Health,States","politifact","http://www.politifact.com","http://www.politifact.com/georgia/statements/2015/jun/15/austin-scott/scott-correct-majority-dont-receive-premium-subsid/","English"
"http://data.gesis.org/claimskg/claim_review/464e553b-b350-59fc-b0d7-d7d65a4c2fc5","A New York high school has forced students to recite the Pledge of Allegiance in Arabic","Unknown",2,"MIXTURE","Unknown","New York School Recites Pledge of Allegiance in Arabic","Arabic,Horrigan,Middletown,Pine Bush High School,Pledge of Allegiance,Times Herald Record,Times Herald-Record","Pledge of Allegiance","ASP Article","snopes","http://www.snopes.com","https://www.snopes.com/fact-check/one-nation-under-allah/","English"
"http://data.gesis.org/claimskg/claim_review/48c970fa-1bc0-5407-80d1-d37c45e8743d","“You might also recall the expansion of Last-Mile Connectivity, which has brought electricity to 71% of households, up from 27% in 2013.”","Unknown",3,"TRUE","Unknown","Uhuru Kenyatta's 2018 State of The Nation Address fact-checked | Africa Check","2013 Kenya,2014 Kenya,2017, Kenya,2017.Kenya,2018, Kenya,Africa Check,GDP,Gross Domestic Product,Institute of Economic Affairs,Kenya,Kenya National Bureau of Statistics,Kenya’s GDP,Kenya’s gross domestic product,Maternal mortality,Mwiti,Uhuru Kenyatta,United Nations,Vincent Ng,bitumen,but not,last mile,maternal death,maternal mortality,real Gross Domestic Product,self-harm","GDP,Gross Domestic Product,Maternal mortality,real Gross Domestic Product","State of the Nation","africacheck","https://africacheck.org","https://africacheck.org/reports/uhuru-kenyattas-2018-state-of-the-nation-address-fact-checked/","English"
"http://data.gesis.org/claimskg/claim_review/fe837c5a-54ce-5ff3-b3bf-a54aae13fbf9","In Afghanistan, 'it is very, very rare that someone who is killed in action is not killed by an' improvised explosive device, or IED.",2011-08-26,2,"MIXTURE","Bob Casey","Bob Casey says non-IED deaths in Afghanistan are """"very, very rare""""","Afghanistan,Agence France Press,Agence France Presse,Brookings Institution,Brookings report,Capitol Hill,Center for a New American Security,IED,Joint IED Defeat Organization,Pakistan,Pentagon,PolitiFact,action, 52,ammonium nitrate,deaths, 12,deaths, 132,deaths, 135,deaths, 17,deaths, 18,deaths, 202,deaths, 210,deaths, 22,deaths, 25,deaths, 271,deaths, 277,deaths, 29,deaths, 3,deaths, 32,deaths, 36,deaths, 41,deaths, 437,deaths, 465,deaths, 51,deaths, 53,deaths, 55,deaths, 6,deaths, 62,deaths, 65,deaths, 66,deaths, 82,deaths, 83,deaths, 86,deaths, 92,iCasualties.org,it.'It","Afghanistan,IED,improvised explosive device","Military,Veterans","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2011/aug/30/bob-casey/bob-casey-says-non-ied-deaths-afghanistan-are-very/","English"
"http://data.gesis.org/claimskg/claim_review/f5484897-33db-5d33-86f3-5b4fcb31ad64","Life expectancy in the UK is falling.","Unknown",-1,"OTHER","Unknown",,"","","Home,Health","FullFact","https://fullfact.org/","https://fullfact.org/health/life-expectancy-uk-not-falling/","English"
"http://data.gesis.org/claimskg/claim_review/130e0cb9-ad25-5176-8dd3-7aec063483d3","Due to the sequester, 'people are going to be unsafe. Homes are going to burn.'",2013-02-26,2,"MIXTURE","Ami Bera","Rep. Ami Bera says due to sequester, 'people are going to be unsafe. Homes are going to burn'","Ami Bera,California Polytechnic State University,Eastern Kentucky University,Firefighter,International Association of Fire Chiefs,Medicaid,Medicare,Obama administration,Oklahoma State University,Pell Grants,PolitiFact,Sacramento Metropolitan Fire District,Social Security,Supplemental Security Income,University of Utah,ballpark estimate,fire marshal,firefighter,food stamps,two in, two out","","Federal Budget","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2013/mar/01/ami-bera/rep-ami-bera-says-due-sequester-people-are-going-b/","English"
"http://data.gesis.org/claimskg/claim_review/ae6fd115-c255-5fdd-a0b8-1d32355b5c0b","A new presidential helicopter 'is now going to cost as much as Air Force One.'",2009-02-23,2,"MIXTURE","John McCain","McCain says presidential helicopters now more costly than Air Force One","Air Force One,Boeing 747,John McCain,Kenneth T. Walsh,Lockheed Martin,Marine One,White House,the price","Air Force One","Federal Budget","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/feb/27/john-mccain/presidential-helicopters-more-costly-air-force-one/","English"
"http://data.gesis.org/claimskg/claim_review/ddb1743e-8aac-58e3-a8e1-26a8125868aa","Did Florida Judge Robert Meadows Write an Essay Thanking Canada","Unknown",-1,"OTHER","Unknown","The Canada-United States Relationship, According to a Florida Judge","American exceptionalism,Bosnian War,Donald J. Trump,Donald Trump,Globe and Mail,Gulf War,Indian River,Kosovo War,Marketwatch,NAFTA,NASA,NATO,Newfoundland,North American Free Trade Agreement,North Korea,Trade wars,Trump administration,Trump tariffs,U.S. International Trade Commission,US$8.4,War, Afghanistan,White House,World War I,World War II,jQuery,protectionism","",,"truthorfiction","https://www.truthorfiction.com","https://www.truthorfiction.com/the-canada-united-states-relationship-according-to-a-florida-judge/","English"
"http://data.gesis.org/claimskg/claim_review/121594f8-478c-50ef-98bf-6b7d0c490c10","Ulta Beauty will close its doors following a buyout by competitor Sephora.","Unknown",1,"FALSE","Unknown","Is Ulta Closing After a Sephora Buyout?","Sephora,Ulta Beauty","Sephora,Ulta Beauty","fake news ads, sephora, ulta","snopes","http://www.snopes.com","https://www.snopes.com/fact-check/ulta-closing-sephora-buyout/","English"
"http://data.gesis.org/claimskg/claim_review/f2c0df99-e911-5bff-80e6-96a04a8f8543","The USA is the largest investor in the UK economy.","Unknown",-1,"OTHER","Unknown",,"","","Home,Economy","fullfact","http://fullfact.org/","https://fullfact.org/economy/uk-us-trading-and-investment/","English"
"http://data.gesis.org/claimskg/claim_review/7e1acf63-3f89-58b1-852f-224b85d68153","Louisiana’s film incentives program is so big 'they actually shot an upcoming film initially titled ‘Don’t Mess With Texas’ in New Orleans!'",2015-01-24,2,"MIXTURE","Paul Stekler","Paul Stekler says Louisiana's rich incentives caused a 'Texas' movie to be made in New Orleans","Austin American-Statesman,Don't Mess With Texas,Don’t Mess With Texas,Greg Abbott,IMDb,Internet Movie Database,Louisiana,Neaux,New Orleans,New Orleans Times-Picayune,New Orleans!'Louisiana,Paul Stekler,PolitiFact,Reese Witherspoon,Sofia Vergara,Texas Film Commission,Texas Killing Fields,Times-Picayune","Don’t Mess With Texas,New Orleans","State Budget,State Finances,Taxes","politifact","http://www.politifact.com","http://www.politifact.com/texas/statements/2015/feb/07/paul-stekler/paul-stekler-says-louisiana-incentives-best-nation/","English"
"http://data.gesis.org/claimskg/claim_review/e427ee15-3eae-59f9-8784-a526e2783cb2","'To this day, (the Cuban government) is a regime that provides safe harbor to terrorists and fugitives.'",2016-03-17,2,"MIXTURE","Paul Ryan","Paul Ryan says Cuba is a 'safe harbor' for fugitives and terrorists","Armed Forces of National Liberation,Barack Obama,Basque Fatherland and Liberty,Black Liberation Army,Brookings Institution,Cold War,Congressional Research Service,Cuba,Cuban exile,Florida International University,Luis Posada Carriles,Obama administration,Palestinian Liberation Organization,Paul Ryan,Revolutionary Armed Forces of Colombia,Soviet Union,Western Hemisphere,counterterrorism,state sponsor of terrorism,state sponsors of terrorism,terrorist financing,to return,to show","","Foreign Policy,Terrorism","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2016/mar/24/paul-ryan/paul-ryan-says-cuba-safe-harbor-fugitives-and-terr/","English"
"http://data.gesis.org/claimskg/claim_review/c50c4c70-ef62-5a45-ad25-9d01e4493af7","Says 'new estimates from the Congressional Budget Office conclude the final price-tag' for the health care law 'will exceed $2 trillion — more than double what was initially reported.'",2012-03-19,1,"FALSE","Frank LoBiondo","Frank LoBiondo says health care reform law will cost more than twice the original estimate","Congressional Budget Office,Frank LoBiondo,Galanes,NJ.com,New Jersey,News of Cumberland County,PolitiFact,Republican,U.S. Supreme Court","Congressional Budget Office","Health Care","politifact","http://www.politifact.com","http://www.politifact.com/new-jersey/statements/2012/apr/01/frank-lobiondo/frank-lobiondo-says-health-care-reform-law-will-co/","English"
"http://data.gesis.org/claimskg/claim_review/dec75b74-64c5-5967-89fd-d05ea42ddd1a","Based on information he learned from library books, school drop-out William Kamkwamba built a windmill out of scrap parts and brought electricity to his village in Malawia.","Unknown",3,"TRUE","Unknown","The Boy Who Harnessed the Wind","African Leadership Academy,Daily Show,Daily Show with Jon Stewart,Dartmouth College,Dowa, Malawi,Internet meme,Johannesburg,Malawi,South Africa,TED conference,Tanzania,Wall Street Journal,William Kamkwamba,bicycle dynamo,bicycle frame,bicycle wheel,circuit breaker","William Kamkwamba","william kamkwamba","snopes","http://www.snopes.com","https://www.snopes.com/fact-check/william-kamkwamba/","English"
"http://data.gesis.org/claimskg/claim_review/065f6bed-27c2-5551-825e-ebafa26ed261","A video shows Paul George's jersey number changing from 13 to 14 after he performed a 360 dunk.","Unknown",-1,"OTHER","Unknown","Did Paul George’s Jersey Number Change After He Executed a 360 Dunk?","2019 NBA All-Star game,Adam Silver,Basketball,Oklahoma City Thunder,Paul George,YouTube,click to,to show,twitter","Paul George","Basketball","snopes","http://www.snopes.com","https://www.snopes.com/fact-check/paul-georges-number-change/","English"
"http://data.gesis.org/claimskg/claim_review/79baecd9-b0d5-5653-990d-feed42a8b5cc","Shock rise in heart disease deaths — Experts call for action after rates increase for first time in 50 years","Unknown",-1,"OTHER","Daily Express",,"","","['Home', 'Health', 'How healthy are we?']","fullfact","http://fullfact.org/","https://fullfact.org/health/heart-disease-death-rate/","English"
"http://data.gesis.org/claimskg/claim_review/0707cbb8-a8d3-5f79-aa4c-e560c7cb2489","Legislation currently under proposal would result in substantial cuts to federal funding of the NEA and other public arts programs.","Unknown",1,"FALSE","Unknown","Petition to Save the NEA","104th Congress,ABC,Bert and Ernie,Corporation for Public Broadcasting,Morning Edition,NPR,NetGuide,PBS,Sesame Street,South China Morning Post,St. Louis Post-Dispatch,USA Today,United Press International,Washington Post,anew,e-mail petition,full House,the Internet","","ASP Article, stephanie cegielski","snopes","http://www.snopes.com","https://www.snopes.com/fact-check/save-the-nea/","English"
"http://data.gesis.org/claimskg/claim_review/49827d32-f5c8-5680-8b59-f648107afbc3","Says 'taxes were raised 115 times in the eight years before I became governor' and those increases were part of a 'path that led to wealth and jobs and people leaving our state.'",2012-08-28,2,"MIXTURE","Chris Christie","Chris Christie claims in keynote address that taxes in New Jersey “were raised 115 times in eight years”","Chris Christie,NJ.com,PolitiFact,Republican,Republican National Convention,Tom Kean Jr,follow. Now,income tax,sales tax","","Taxes","politifact","http://www.politifact.com","http://www.politifact.com/new-jersey/statements/2012/aug/29/chris-christie/chris-christie-claims-keynote-address-taxes-new-je/","English"
"http://data.gesis.org/claimskg/claim_review/2abe0f0a-c00b-5daa-9911-c28f3c1d0bb6","Mark Warner voted for 'nearly $1 trillion in new taxes and $7 trillion in new debt.'",2014-01-16,3,"TRUE","Ed Gillespie","Gillespie says Warner voted for new taxes and more debt","Congressional Budget Office,Ed Gillespie,Federal Reserve,Mark Warner,Medicare,Patty Murray,Paul Logan,Republican,Senate Budget Committee,Treasury securities,U.S. Senate,national debt,public debt","Mark Warner","Debt,Federal Budget,Taxes,Voting Record","politifact","http://www.politifact.com","http://www.politifact.com/virginia/statements/2014/feb/10/ed-gillespie/gillespie-says-warner-voted-new-taxes-and-more-deb/","English"
"http://data.gesis.org/claimskg/claim_review/47304d8d-d445-5652-9da1-e525c9ffe841","Two claims on teen suicide in South Africa","Unknown",-1,"OTHER","Unknown","Teen suicide in South Africa: getting the facts right helps combat the problem | Africa Check","Africa Check,Daily Voice,Human Sciences Research Council,Linda Christensen,Medical Research Council,South Africa,South African Depression and Anxiety Group,Statistics South Africa,World Health Organization,World Mental Health Day,self-harm","South Africa","suicide rate, Teen suicide","africacheck","https://africacheck.org","https://africacheck.org/reports/teen-suicide-in-south-africa-getting-the-facts-right-helps-combat-the-problem/","English"
"http://data.gesis.org/claimskg/claim_review/e3051040-9236-5285-9921-6cd0a837a773","'We invested' in our transportation system '$24 billion over eight years. That’s $3 billion more than what former Governor Jim Doyle spent on transportation over the same period of time.'",2018-01-24,2,"MIXTURE","Scott Walker","Why Scott Walker, in real terms, has spent less on transportation than his Democratic predecessor","Democrat,Jim Doyle,PolitiFact,Republican,Scott Walker,Twitter,https,inflation","Jim Doyle","State Budget,State government spending ,Transportation","politifact","http://www.politifact.com","http://www.politifact.com/wisconsin/statements/2018/feb/06/scott-walker/why-scott-walker-real-terms-has-spent-less-transpo/","English"
"http://data.gesis.org/claimskg/claim_review/265c5343-b613-5ffa-8e61-72b880c4de69","Dropped food remains germ-free if picked up within five seconds.","Unknown",1,"FALSE","Unknown","Dropped Food Rule","5-Second Rule,Chicago High School for Agricultural Sciences,Dayton Daily News,E. coli,Houston Chronicle,Osmosis Jones,Pocket Books,Rocky Mountain News,Volkswagen Passat,bacteria,chimpanzee,eye. It,five second rule,five-second rule,one moment,ten second rule","","ASP Article, weather modification","snopes","http://www.snopes.com","https://www.snopes.com/fact-check/five-second-helpings/","English"
"http://data.gesis.org/claimskg/claim_review/92cb4297-6f0f-5669-9b96-28f8824501a8","Little girl Marian beaten to death by teacher",2019-05-09,-1,"OTHER","Gist Arena.NG","No, this little girl was not beaten to death by her teacher — she was hurt in a sledding accident","Facebook,Nairaland,girl who died,here, here and here,is alive,reverse image search,s pictures,social network,to show","",,"factcheck_afp","https://factcheck.afp.com/","https://factcheck.afp.com//no-little-girl-was-not-beaten-death-her-teacher-she-was-hurt-sledding-accident","English"
"http://data.gesis.org/claimskg/claim_review/c7a3287e-f1b1-5d03-b958-10c0b5914c1d","Says Republicans want to cut education by 25 percent.",2011-09-27,2,"MIXTURE","David Axelrod","Obama adviser Axelrod says Republican want deep education cuts","April, Ryan,Barack Obama,CBO,Congressional Budget Office,David Axelrod,House Budget Committee,Mitt Romney,New Hampshire,Paul Ryan,PolitiFact,Republican,Rick Perry,Ryan plan,Ryan proposal,St. Anselm College,White House,a man,apples to apples,total Function","","Education,Federal Budget,New Hampshire 2012","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2011/oct/17/david-axelrod/obama-adviser-axelrod-says-republican-want-deep-ed/","English"
"http://data.gesis.org/claimskg/claim_review/e85f2f96-2af3-5ce0-94b6-1431da4abcf4","Jason Kenney: 'This [Mediterranean] migration is not related to political problems in Libya.” - FactsCanada",2015-04-29,1,"FALSE","Jason Kenney","Jason Kenney: """"This [Mediterranean] migration is not related to political problems in Libya.” - FactsCanada","Central Mediterranean route,European Union,Evan Solomon,FactsCan,Frontex,Human Rights Watch,Jason Kenney,Libya,Moammar Gadhafi,North Africa,Syria,The New York Times,United Nations,human trafficking","Jason Kenney,Libya","CPC, Defence, Immigration, Jason Kenney","factscan","http://factscan.ca","http://factscan.ca/jason-kenney-mediterranean-migration/","English"
"http://data.gesis.org/claimskg/claim_review/e61d90ee-c8d5-5253-87bc-d6bf91ff3244","The striped mittenfish can change its sex by turning its entire body inside out.","Unknown",1,"FALSE","Unknown","Striped Mittenfish","I Have a Dream,Martin Luther King Jr,Wilbur Wright,the Internet","","ASP Article, Wild Inaccuracies","snopes","http://www.snopes.com","https://www.snopes.com/fact-check/striped-mittenfish/","English"
"http://data.gesis.org/claimskg/claim_review/9ff0a3e7-7ff9-5658-b53f-75e37a6d0746","Says 'thousands' at a Manhattan rally for Donald Trump were chanting 'We hate Muslims, we hate blacks, we want our great country back.'",2016-11-08,1,"FALSE","Social Media","No evidence to support rumors of 'We hate Muslims' chant at Trump victory rally","Buzzfeed,CBS,CNN,Donald Trump,Hampden Park,Katy Tur,Manhattan,Midtown Manhattan,NBC,New York Hilton,Old Trafford,Paul Pogba,Poe’s law,Rowntree’s,Sopan Deb,Twitter,golliwog","Donald Trump","Diversity,Islam","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2016/nov/09/social-media/no-evidence-support-rumors-we-hate-muslims-chant-t/","English"
"http://data.gesis.org/claimskg/claim_review/b6a16c1b-4821-58e2-9d60-ed2f3c0f6774","Says Sierra Club sued him to stop oil and gas activity on Texas coast, but 'we won' and 'the turtles are fine.'",2012-06-09,2,"MIXTURE","Jerry Patterson","Jerry Patterson says Sierra Club sued him to stop Gulf drilling and lost but ‘the turtles are fine’","5th U.S. Circuit Court of Appeals,Associated Press,Gulf of Mexico,Kemp’s ridley,Kemp’s ridleys,National Park Service,North Padre Island,Padre Island National Seashore,Permanent School Fund,Republican,Sea Turtle Restoration Project,Sierra Club,Tamaulipas,Texas Parks and Wildlife Department,U.S. Fish and Wildlife Service,endangered sea turtle,endangered sea turtles,green turtle,sea turtle,shrimp boats,threat. Sea,to return,trawl,trawl net,turtle species","Sierra Club","Energy,Environment","politifact","http://www.politifact.com","http://www.politifact.com/texas/statements/2012/sep/12/jerry-patterson/jerry-patterson-says-sierra-club-sued-him-stop-gul/","English"
"http://data.gesis.org/claimskg/claim_review/5a7817a9-db95-5e3e-a110-898b41a1ae2b","'At $587 apiece, USA would need to bring home about 33.1 BILLION gold medals to pay off our national debt.'",2016-08-09,2,"MIXTURE","Scott Rigell","Rep. Scott Rigell: 33.1 billion Rio Olympic gold medals would pay off U.S. national debt","Brazil,CNN,Facebook,Forbes,Jesse Owens,Kaylin,Medicare,Scott Rigell,Treasury bills,Treasury securities,U.S. Olympic Committee,U.S. Treasury Department,debt held by the public,https,precious metal,the price,track and field","","Debt","politifact","http://www.politifact.com","http://www.politifact.com/virginia/statements/2016/aug/19/scott-rigell/rep-scott-rigell-331-billion-rio-olympic-gold-meda/","English"
"http://data.gesis.org/claimskg/claim_review/67289649-0219-59fc-9ef8-4ab1e88fd982","The U.S. government prohibits high mileage Volkswagen Passat automobiles from being purchased by U.S. customers.","Unknown",1,"FALSE","Unknown","Volkswagen Passat","Bluemotion,Passat,U.S. Environmental Protection Agency,Volkswagen Passat,Volkswagen of America Inc,but not,manual transmission","Volkswagen Passat","ASP Article","snopes","http://www.snopes.com","https://www.snopes.com/fact-check/volkswagen-passat/","English"
"http://data.gesis.org/claimskg/claim_review/af41c5f9-f8fc-5e32-ab66-9ac47985835f","'USAID put $8 billion up and attracted more than $45 billion in a public-private partnership called Power Africa.'",2017-03-01,2,"MIXTURE","David Perdue","Fact-check: Sen. Perdue touts US power program for Africa","Barack Obama,Center for Global Development,David Perdue,Donald Trump,Gayle Smith,Meet the Press Daily,NBC,NBC News,Nigeria,Overseas Private Investment Corporation,Politifact,U.S. Agency for International Development,USAID,buttress,hard money,public-private partnership,solar power,sub-Saharan Africa,the Power,the package","USAID,public-private partnership","Energy,Foreign Policy","politifact","http://www.politifact.com","http://www.politifact.com/global-news/statements/2017/mar/21/david-perdue/sen-perdue-touts-us-power-program-africa/","English"
"http://data.gesis.org/claimskg/claim_review/bfbb13d9-9691-5c50-85d5-ae1dd87d301a","Four in ten fathers will not see their children this Father’s Day due to separation and family breakdown.","Unknown",-1,"OTHER","Unknown",,"","Father’s Day","Home,News","fullfact","https://fullfact.org/","https://fullfact.org/news/fathers-day/","English"
"http://data.gesis.org/claimskg/claim_review/61f538e4-5520-5dee-baa3-91ccbda7ae0b","'The Federal Reserve system has presided over about a 95... percent decline in the U.S. dollar.'",2010-03-11,2,"MIXTURE","Barbara Cargill","Barbara Cargill says the Federal Reserve presided over a 95 percent decline in the U.S. dollar","Alan Greenspan,Ben Bernanke,Brookings Institute,Bureau of Labor Statistics,Consumer Price Index,Federal Open Market Committee,Federal Reserve,Federal Reserve System,Federal Reserve system,Hamermesh,Henry B. Gonzalez,Jesse Benton,Libertarian,Milton Friedman,Monetary policy,Patricia Hardy,Ron Paul,U.S. dollar,University of Texas at Austin,declining dollar,economist,gold standard,inflation,monetary policy,money supply,money, you,the price","Federal Reserve system,U.S. dollar","Economy,Education","politifact","http://www.politifact.com","http://www.politifact.com/texas/statements/2010/mar/22/barbara-cargill/barbara-cargill-says-federal-reserve-presided-over/","English"
"http://data.gesis.org/claimskg/claim_review/f0e73476-1cda-50a3-b43c-d4c176b7945d","A government grant will pay your utility bill in full for one month.","Unknown",-1,"OTHER","Unknown","Utility Bill Payment Scam","Federal Reserve,Federal Reserve bank,Florida Power & Light,Instagram,MSNBC,Metro PCS,Obama Administration,PSE&G,Public Service Electric and Gas Company,give me,identity theft,it, it,routing number","","Identity Theft","snopes","http://www.snopes.com","https://www.snopes.com/fact-check/utility-bill-payment-scam/","English"
"http://data.gesis.org/claimskg/claim_review/00123ab2-cc2e-501e-87bf-bc8339e6648a","Did Voltaire Say, ‘To Learn Who Rules Over You, Simply Find Out Who You Are Not Allowed To Criticize’?","Unknown",-1,"OTHER","Unknown","Did Voltaire Say, ‘To Learn Who Rules Over You, Simply Find Out Who You Are Not Allowed To Criticize’?","1993 radio,Barry Popik,Daily Caller,Guardian,Kevin Alfred Strom,Paul Gibbard,Twitter,University of Western Australia,Voltaire,dailycaller,etymologist,facebook,white nationalist","Voltaire",,"checkyourfact","http://checkyourfact.com","https://checkyourfact.com/2019/10/02/fact-check-voltaire-learn-rule-allowed-criticize/","English"
"http://data.gesis.org/claimskg/claim_review/f7bc9b32-6a16-5181-838b-307a4736a121","'Race is the No. 1 indicator for where toxic and polluting facilities are today.'",2019-04-29,2,"MIXTURE","Beto O'Rourke","Beto O'Rourke says race is No.1 indicator for location of toxic facilities. Is it true?","Beto O'Rourke,Beto O’Rourke,General Accounting Office,Government Accountability Office,Indiana University,Journalist’s Resource,NAACP,PolitiFact,Temple University,United Church of Christ,University at Buffalo,University at Buffalo School of Law,University of Michigan,University of Montana,University.Blacks,climate change,demographics of,environmental justice,environmental racism,hazardous waste,redlining","","Climate Change,Public Health","politifact","http://www.politifact.com","http://www.politifact.com/texas/statements/2019/may/14/beto-orourke/beto-orourkes-climate-change-plan-says-race-no1-in/","English"
"http://data.gesis.org/claimskg/claim_review/608b4ffa-05f4-5906-9019-bdc54417c59a","'We ... sold the state airplanes as I had promised.'",2011-03-08,3,"TRUE","Rick Scott","Gov. Rick Scott says he sold the state planes","Cessna Citation Bravo,J.D. Alexander,Rick Scott,St. Petersburg Times,Washington, D.C","","State Budget","politifact","http://www.politifact.com","http://www.politifact.com/florida/statements/2011/mar/08/rick-scott/gov-rick-scott-says-he-sold-state-planes/","English"
